--------------------------------------------------------------------------------------------------
----- Master
itemCollection_WS_weapon_energy_laser,Reference,6,1
itemCollection_WS_weapon_energy_non-laser,Reference,7,1
itemCollection_WS_weapon_energy_non-laser_rare,Reference,4,1
itemCollection_WS_weapon_rocket,Reference,5,1
itemCollection_WS_weapon_rocket_rare,Reference,3,1
itemCollection_WS_ammo_rocket,Reference,2,1
itemCollection_WS_weapon_ballistic,Reference,8,1
itemCollection_WS_weapon_ballistic_rare,Reference,4,1
itemCollection_WS_ammo_ballistic,Reference,5,1

itemCollection_WS_upgrade_electronic,Reference,8,1
itemCollection_WS_upgrade_mechanical,Reference,10,1

itemCollection_WS_ammo_all,,,
--------------------------------------------------------------------------------------------------

-- groups: 6
itemCollection_WS_weapon_energy_laser,,,
Weapon_Laser_UltraLaser_0-Westonmach,Weapon,0,10
Weapon_Laser_UltraLaser_1-Westonmach,Weapon,0,10
Weapon_Laser_UltraLaser_2-Westonmach,Weapon,0,10
Weapon_Laser_UltraLaser_3-Westonmach,Weapon,0,10
Weapon_DualLaser_SmallLaser_0-Westonmach,Weapon,0,10
Weapon_DualLaser_SmallLaser_1-Westonmach,Weapon,0,10
Weapon_DualLaser_SmallLaser_2-Westonmach,Weapon,0,10
Weapon_DualLaser_SmallLaser_3-Westonmach,Weapon,0,10
Weapon_DualLaser_SmallLaser_4-Westonmach,Weapon,0,10
Weapon_DualLaser_SmallLaser_5-Westonmach,Weapon,0,10
Weapon_DualLaser_MediumLaser_0-Westonmach,Weapon,0,10
Weapon_DualLaser_MediumLaser_1-Westonmach,Weapon,0,10
Weapon_DualLaser_MediumLaser_2-Westonmach,Weapon,0,10
Weapon_DualLaser_MediumLaser_3-Westonmach,Weapon,0,10
Weapon_DualLaser_MediumLaser_4-Westonmach,Weapon,0,10
Weapon_DualLaser_MediumLaser_5-Westonmach,Weapon,0,10
Weapon_DualLaser_LargeLaser_0-Westonmach,Weapon,0,10
Weapon_DualLaser_LargeLaser_1-Westonmach,Weapon,0,10
Weapon_DualLaser_LargeLaser_2-Westonmach,Weapon,0,10
Weapon_DualLaser_LargeLaser_3-Westonmach,Weapon,0,10
Weapon_DualLaser_LargeLaser_4-Westonmach,Weapon,0,10
Weapon_DualLaser_LargeLaser_5-Westonmach,Weapon,0,10
Weapon_DualLaser_UltraLaser_0-Westonmach,Weapon,0,10
Weapon_DualLaser_UltraLaser_1-Westonmach,Weapon,0,10
Weapon_DualLaser_UltraLaser_2-Westonmach,Weapon,0,10
Weapon_DualLaser_UltraLaser_3-Westonmach,Weapon,0,10
Weapon_DualLaser_UltraLaser_4-Westonmach,Weapon,0,10
Weapon_DualLaser_UltraLaser_5-Westonmach,Weapon,0,10
Weapon_Laser_ThermalLaser_0-Westonmach,Weapon,0,10
Weapon_Laser_ThermalLaser_1-Westonmach,Weapon,0,10
Weapon_Laser_ThermalLaser_2-Westonmach,Weapon,0,10
Weapon_Laser_ThermalLaser_3-Westonmach,Weapon,0,10
Weapon_Laser_ThermalLaser_4-Westonmach,Weapon,0,10
Weapon_Laser_ThermalLaser_5-Westonmach,Weapon,0,10
Weapon_Laser_SmallLaserPulse_3-Westonmach,Weapon,0,10

-- groups: 5
itemCollection_WS_weapon_energy_laser_rare,,,
Weapon_DualLaser_UltraLaser_6-Westonmach,Weapon,0,10
Weapon_DualLaser_UltraLaser_7-Westonmach,Weapon,0,10
Weapon_DualLaser_UltraLaser_8-Westonmach,Weapon,0,10
Weapon_DualLaser_UltraLaser_9-Westonmach,Weapon,0,10

-- groups: 7
itemCollection_WS_weapon_energy_non-laser,,,
Weapon_Korvaxx_EC_0-Westonmach,Weapon,0,10
